  0.24;   0.95;  -0.13;   8.73;   6.71;  20.02
  0.24;   0.96;  -0.08; -14.10; -13.55;  13.18
  0.21;   0.96;  -0.13;  19.96;  12.70;  -9.09
  0.24;   0.89;  -0.12;   2.14; -16.54;  -4.15
  0.24;   0.93;  -0.13;  -3.66; -38.57; -13.31
  0.18;   1.04;  -0.11;   1.40; -45.10;  -7.69
  0.00;   0.94;  -0.11;  -7.14; -12.02;   1.10
  0.12;   0.99;  -0.06;   1.89; -13.24;  10.99
  0.14;   0.98;  -0.06;   6.16;  -0.79;  27.65
  0.13;   0.95;  -0.02;   5.49;  11.72;  21.06
  0.16;   0.93;  -0.01;   3.91;   2.38;  12.82
  0.18;   0.97;  -0.04;   9.70;  -4.94;  -9.34
  0.28;   0.97;  -0.16;  18.25; -12.45;  -8.61
  0.26;   1.04;  -0.13;  21.67;  11.54;  -6.04
  0.24;   0.91;  -0.16;  12.70;   7.45;   2.20
  0.20;   0.96;  -0.17;  13.49;   5.25;  14.53
  0.19;   0.87;  -0.18;   7.87;   8.18;  20.87
  0.22;   0.95;  -0.18;   2.93;  -1.53;  18.37
  0.26;   0.92;  -0.20;  -2.75;  -3.66;  16.05
  0.24;   0.94;  -0.22;  -0.43;  -1.46;   5.31
  0.24;   0.96;  -0.10;   9.46;  11.66; -16.66
  0.24;   0.98;  -0.04;   4.76; -17.76;  -9.52
  0.17;   0.98;  -0.00;  -1.89; -28.50; -13.98
  0.16;   0.98;  -0.07;  -4.82; -17.21;  -0.24
  0.17;   0.94;  -0.04;  -4.03; -11.84;  15.26
  0.15;   0.94;  -0.02;  -8.61;  15.75;  24.05
  0.15;   0.98;   0.01;   3.23;   8.36;  13.85
  0.21;   0.95;  -0.04;  10.68;   0.37;  -3.72
  0.25;   1.02;  -0.10;  24.72; -25.70; -24.23
  0.23;   1.06;  -0.20;  15.08; -11.17;  -3.85
  0.20;   0.90;  -0.17;   3.78;   1.34;   3.60
  0.16;   0.96;  -0.13;   7.69;  -1.89;  10.19
  0.20;   0.89;  -0.16;   3.72;  -1.04;  22.46
  0.17;   0.92;  -0.16;  -1.40;  -9.89;  20.63
  0.20;   0.96;  -0.20;  -3.42; -13.24;  13.55
  0.16;   0.89;  -0.17;   4.46; -11.90;   0.61
  0.20;   1.03;  -0.04;  16.05;  -8.91; -18.55
  0.15;   1.03;  -0.05;  -4.09; -36.32;  -5.86
  0.16;   0.99;  -0.05;  -7.75; -23.68;   6.77
  0.17;   0.92;  -0.00;  -7.93; -23.86;  12.63
  0.13;   0.95;  -0.03;  -7.08;  -5.00;  18.55
  0.14;   0.97;   0.02;  -2.50;  11.47;  18.62
  0.12;   0.96;   0.04;   4.88;   2.26;   9.28
  0.19;   0.95;  -0.02;  13.98; -11.72;  -8.12
  0.22;   1.00;  -0.16;  30.15; -26.12; -34.12
  0.13;   1.08;  -0.09;  14.22;   2.62;  -8.85
  0.13;   1.02;  -0.13;   4.46;   5.19;  -4.52
  0.15;   0.92;  -0.12;   2.44;  -3.97;  28.93
  0.18;   0.92;  -0.15;   0.18;   0.61;  26.49
  0.19;   0.93;  -0.11;   1.40;  -6.71;  28.44
