  0.37;   0.90;  -0.05;  15.56; -16.78;  14.53
  0.41;   0.86;  -0.25;   5.49;  10.07;  -3.60
  0.34;   0.94;  -0.22;  23.80;  38.64;  -3.78
  0.41;   0.86;  -0.11;   0.73; -10.44;  -1.10
  0.38;   0.85;  -0.09;  11.41;  -2.08; -12.51
  0.31;   0.97;  -0.12;  -7.20;  42.36; -28.81
  0.28;   1.05;  -0.04;  -7.81;  -7.93;  -3.23
  0.34;   1.16;  -0.11; -17.33; -26.92;  23.19
  0.16;   0.94;  -0.07;   1.46; -26.92;  46.75
  0.30;   0.84;   0.03;  -9.77;   3.42;   6.35
  0.31;   0.89;  -0.02;  -1.40; -50.23;  -5.31
  0.40;   0.86;   0.03; -10.50; -26.61; -12.27
  0.41;   0.94;   0.00;   2.81; -21.67;  -2.01
  0.40;   1.02;   0.08;   2.81; -29.48;  20.08
  0.49;   1.11;  -0.25;  31.86;   3.66;  -6.47
  0.41;   0.65;  -0.38;  35.34;   6.59; -28.69
  0.11;   0.97;   0.05;  -1.65;  71.84;   6.59
  0.18;   0.99;  -0.03; -24.84;   5.62;  31.68
 -0.09;   1.51;   0.10;  -9.83;   4.39;  -8.06
  0.22;   0.78;  -0.03;  -8.36; -25.57;  30.88
  0.26;   0.81;  -0.02;  15.87; -37.17;  15.20
  0.63;   0.80;   0.06;   2.26;  49.01;  70.68
  0.00;   1.21;   0.01; -13.92;  75.01;  17.94
  0.29;   1.16;   0.27; -52.31; -44.37;   9.70
  0.45;   0.58;   0.18; -68.36; -108.22;  11.54
  0.46;   0.70;   0.15; -66.47; -167.24;  -6.96
  0.38;   0.87;  -0.04; -33.39; -192.81;  21.00
  0.73;   1.43;   0.30; -41.44; -170.96;  28.99
  0.14;   0.75;   0.28; -102.72; -217.96; -13.98
  0.30;   1.02;   0.09; -90.21; -170.59; -31.37
  0.28;   0.85;   0.12; -101.75; -237.61;  24.84
  0.39;   1.07;   0.26; -11.17; -131.04;  -9.64
  0.49;   0.80;   0.12; -21.24; -116.58;  23.74
  0.41;   0.71;   0.25;  18.86; -60.49; -16.72
  0.43;   0.89;   0.06;  15.75; -51.45;  14.28
  0.49;   1.33;   0.10;  -1.16; -59.63;  37.48
  0.29;   0.91;  -0.20; -13.73; -71.29;  40.77
  0.48;   0.88;   0.07;  -5.68; -60.36;   5.86
  0.32;   0.67;  -0.09;  -4.76; -65.19;   1.77
  0.41;   0.75;  -0.26;  -2.62; -27.22;  17.52
  0.53;   1.07;  -0.25;  45.96; -32.23;  33.57
  0.20;   1.07;  -0.35;  -4.46; -28.63;  58.96
  0.38;   0.88;  -0.05;  -5.25;   8.24;  25.39
  0.45;   0.63;  -0.12;  -1.71;  15.26;  27.89
  0.55;   0.68;  -0.07; -12.88;  22.52;  14.28
  0.65;   0.83;   0.21;   2.32;   2.50;  18.43
  0.46;   1.00;  -0.04;  42.97;  16.72;  15.93
  0.58;   0.78;  -0.21;  32.71; -10.25; -28.56
  0.36;   0.37;  -0.04;  32.04; -14.53;  34.24
  0.52;   0.81;  -0.22;  -4.52;  56.15;  27.95
