  0.25;   0.97;  -0.02;   6.77;  -0.98;  20.51
  0.23;   0.97;  -0.04;  -3.36; -11.11;  16.78
  0.14;   0.98;  -0.10;  24.05;  -7.32;  -3.30
  0.22;   0.83;   0.00;  -0.98; -31.98;  -3.23
  0.27;   1.17;   0.04;   6.90; -44.43; -46.81
  0.02;   0.95;  -0.09; -10.01; -22.95;  37.35
  0.11;   0.93;   0.09;   5.80;  -4.46;  18.68
  0.14;   1.00;   0.05;   4.21; -43.76;  34.12
  0.19;   0.92;   0.06;  12.82;  18.62;  12.63
  0.21;   0.94;   0.04;   4.94;  -1.16;  39.18
  0.42;   0.96;  -0.13;  29.79;   6.84; -23.86
  0.39;   1.00;  -0.03;  22.09;   3.11;   9.83
  0.34;   0.99;  -0.14;  12.27;  -5.80;   1.46
  0.34;   0.90;  -0.12;  10.01;   2.32;  11.66
  0.32;   0.86;  -0.15;   2.01; -20.87;  31.25
  0.23;   0.95;  -0.20;  -5.43; -28.20;  19.96
  0.33;   0.87;  -0.18;  -1.95; -18.31;  10.13
  0.25;   0.88;  -0.16;   3.72;   6.41;  -6.65
  0.32;   0.92;   0.09;  -0.79;  15.14; -33.14
  0.29;   1.11;  -0.04; -14.95; -43.40; -35.71
  0.16;   1.02;  -0.04; -12.15; -44.86;   5.43
  0.20;   0.92;   0.05; -11.29; -18.92;  20.57
  0.18;   0.99;   0.04;  -1.10; -18.92;  23.32
  0.22;   0.91;   0.09;   5.00;   5.80;  29.48
  0.27;   0.89;   0.06;  10.62;  -4.52;  -3.85
  0.32;   0.99;  -0.06;  17.70; -10.31; -28.69
  0.15;   1.20;  -0.09;  20.26;  -8.73; -14.16
  0.25;   0.89;  -0.11;   8.36;  17.40;   4.27
  0.23;   0.98;  -0.10;  19.78;  19.23;   8.91
  0.24;   0.91;  -0.09;   8.73;  -1.59;  33.33
  0.26;   0.94;  -0.12;   4.27;  -0.61;  21.79
  0.26;   0.93;  -0.18;   9.28;  17.33;  11.05
  0.24;   0.87;  -0.16;  19.90;  35.10;  -6.16
  0.23;   1.05;  -0.03;  14.22;  33.81; -26.25
  0.30;   0.99;   0.02;   2.38; -29.30; -11.90
  0.22;   1.00;  -0.03;   0.43; -36.13;  -2.08
  0.15;   0.95;   0.07; -12.33;  -2.26;  17.52
  0.16;   0.96;   0.06;  -2.62; -17.58;  13.85
  0.17;   0.97;   0.03;  -5.19;  -1.22;  31.43
  0.22;   0.94;   0.10;   0.31; -13.00;  22.46
  0.25;   0.91;  -0.01;   2.56; -26.43;   3.60
  0.35;   1.02;  -0.13;  30.76; -33.39; -24.72
  0.24;   1.03;  -0.01;  12.33;  -8.85;  15.69
  0.31;   0.90;  -0.10;   3.66;   3.85;   0.12
  0.25;   0.92;  -0.05;   8.97;  -2.26;  16.66
  0.28;   0.92;  -0.05;  -2.44;   1.71;  26.86
  0.28;   0.93;  -0.12;  -5.07; -10.38;  17.76
  0.26;   0.90;  -0.09;   1.40;  13.55;  15.50
  0.24;   0.95;  -0.07;  19.90;  -8.06; -30.82
  0.25;   1.00;   0.03;   9.89; -16.05; -11.23
