  0.18;   0.98;   0.03; -11.96; -49.56;  18.49
  0.14;   0.96;   0.03;   8.42;  -5.43;  -0.37
  0.14;   1.01;  -0.02;  15.87; -18.49; -20.75
  0.03;   1.01;  -0.01;  -4.15; -19.29;  -5.74
  0.04;   1.04;   0.01;  -1.10; -10.99;   8.24
  0.08;   0.96;   0.02;   0.92;   4.21;  33.26
  0.07;   0.94;   0.07;   4.88;   9.16;  23.32
  0.10;   1.01;   0.06;   8.85;   2.69;  15.38
  0.14;   0.99;  -0.02;  15.75;  -7.93;   6.84
  0.18;   0.93;  -0.04;  24.05;  -5.55;  -1.16
  0.26;   1.06;  -0.03;  22.22;   2.81; -18.13
  0.16;   0.90;  -0.05;  16.78;  27.16;  -7.39
  0.12;   1.00;  -0.09;  11.47;  29.97;  -0.98
  0.17;   0.94;  -0.10;   2.14;  -4.03;  24.17
  0.17;   0.92;  -0.12;  -2.44;  -7.57;  21.55
  0.17;   0.96;  -0.09;  -5.13;  -1.16;  12.76
  0.18;   0.95;  -0.13;   4.39; -13.61;  -0.24
  0.14;   0.95;  -0.05;  10.86;   7.63; -18.19
  0.10;   1.06;   0.03;   7.69; -25.09; -21.97
  0.14;   1.06;  -0.04;  -6.41; -26.92;  14.16
  0.15;   0.92;   0.02;  -6.96; -28.69;  27.83
  0.14;   0.98;   0.03; -11.35;  -7.63;  29.66
  0.15;   0.93;   0.06; -11.05;  25.02;  20.02
  0.14;   0.91;   0.16;   3.54;   1.83;   8.91
  0.21;   1.03;   0.03;  25.57; -30.88; -17.09
  0.19;   1.01;  -0.12;  25.33; -35.40; -13.31
  0.18;   0.96;  -0.08;  18.80;   3.23;  -3.05
  0.11;   1.00;  -0.10;   8.54;   8.54;  -0.67
  0.16;   0.92;  -0.11;   1.83; -10.74;  25.51
  0.20;   0.97;  -0.11;  -4.58; -15.20;  30.40
  0.21;   0.90;  -0.09; -12.02; -16.17;  19.78
  0.19;   0.99;  -0.13;   3.36; -14.10;   0.12
  0.18;   0.88;  -0.08;  16.17;  16.85; -15.69
  0.13;   1.11;   0.03;  12.39;  -3.66; -25.21
  0.10;   1.02;   0.04;  -9.95; -39.61; -17.82
  0.08;   1.06;  -0.01;  -5.86; -10.62;  -1.95
  0.11;   0.93;   0.05;  -5.68;  -6.10;  20.45
  0.09;   0.98;   0.08;  -2.26;   7.51;  21.00
  0.13;   0.97;   0.10;   0.98;  10.38;  20.51
  0.09;   1.02;   0.03;  19.04;  16.30;  -3.36
  0.15;   0.89;   0.01;  26.37; -20.02; -17.88
  0.27;   1.11;  -0.17;  23.32; -26.00;  -8.91
  0.11;   0.89;  -0.11;  11.78;  -1.95;   1.22
  0.15;   0.97;  -0.13;   1.53;   2.99;   5.92
  0.14;   0.92;  -0.13;   1.59; -13.73;  30.40
  0.16;   0.95;  -0.15;  -5.98; -15.69;  31.43
  0.18;   0.91;  -0.11;  -7.26; -13.98;  16.85
  0.14;   0.95;  -0.11;  16.66;  -6.71;  -9.28
  0.14;   1.06;  -0.02;  19.96;   5.43; -14.95
  0.20;   1.06;  -0.04;   7.39; -13.37; -11.96
