  0.23;   0.94;  -0.16;  12.63; -15.32;  16.48
  0.19;   1.01;  -0.04;  -1.71;   4.15;  11.23
  0.16;   0.95;  -0.04;  19.78; -12.21; -14.83
  0.14;   0.94;  -0.07;   1.59; -43.46;   1.65
  0.15;   0.90;  -0.05;  -4.94; -44.98; -21.24
  0.06;   1.09;   0.01;  -5.31; -69.64; -20.32
 -0.07;   1.01;  -0.10; -15.14; -55.24;  20.02
  0.06;   1.04;   0.02;   3.42;  -2.62;  29.72
  0.09;   0.99;   0.03;  11.41;  31.07;  26.92
  0.12;   0.92;   0.06;   2.50;  27.71;  20.69
  0.09;   0.88;   0.09;   8.73; -20.26;   1.71
  0.19;   0.99;  -0.18;  28.02; -31.07; -36.13
  0.13;   1.19;  -0.21;  15.26;   8.54;  -5.19
  0.15;   0.97;  -0.10;  11.17;  12.39;   2.20
  0.15;   0.95;  -0.16;  16.85;  21.91;  15.56
  0.17;   0.92;  -0.12;  14.89;  -4.64;  33.57
  0.19;   0.90;  -0.16;   2.87; -18.07;  34.48
  0.20;   0.92;  -0.25;   3.05;  -2.26;   9.70
  0.16;   0.87;  -0.21;   7.51;  17.76; -24.11
  0.13;   1.09;   0.05;  -6.16;  27.89; -48.83
  0.08;   1.10;  -0.18; -20.51; -23.19; -26.25
  0.11;   0.95;  -0.03; -11.72;   0.12;  15.26
  0.12;   0.93;   0.05;   1.95;  18.68;  12.63
  0.08;   0.95;   0.10;   2.75;  -5.13;  36.44
  0.14;   0.96;   0.03;   0.79;  10.68;   6.77
  0.19;   0.93;   0.03;   0.06;  -3.78;   4.46
  0.17;   1.10;  -0.11;  18.92; -18.07; -33.45
  0.17;   1.03;  -0.07;   6.10;   4.76;  -3.17
  0.14;   0.95;  -0.01;   3.05;  12.45;  -8.06
  0.06;   1.02;  -0.03;   1.40;   2.44;  16.30
  0.19;   0.94;  -0.04;   3.60;   6.29;  35.10
  0.19;   0.94;  -0.04;   4.94; -18.62;  50.23
  0.29;   0.88;  -0.09;  11.96;  -6.41;  22.89
  0.21;   0.93;  -0.10;  23.80;  26.12; -10.86
  0.18;   0.94;  -0.00;  22.64;  19.29; -14.83
  0.16;   1.00;  -0.03; -13.98; -14.16; -12.02
  0.29;   1.04;  -0.03;   2.75; -29.91; -18.25
  0.14;   1.04;  -0.08;  -4.88; -44.80;  -2.69
  0.15;   0.93;  -0.01; -11.84;   3.97;  14.40
  0.10;   0.97;   0.09; -14.10;  11.17;  19.23
  0.16;   1.01;   0.07;   5.62;  -1.16;  16.30
  0.12;   0.87;   0.19;  22.64; -14.95;  23.32
  0.20;   1.11;  -0.14;  39.67;   1.16; -32.10
  0.18;   1.00;  -0.09;  15.26;   8.67;  12.82
  0.32;   0.95;  -0.15;   3.36;  -9.03;  14.34
  0.13;   0.93;  -0.11;   6.23; -25.63;   1.71
  0.17;   0.92;  -0.08;  -1.71;   7.02; -15.14
  0.20;   0.90;  -0.16;  -0.55;  -5.86;   2.69
  0.15;   0.93;  -0.09;   9.46;   8.36; -25.33
  0.06;   1.08;  -0.14;  20.14;   7.51; -20.08
