  0.11;   0.91;   0.09;  19.84; -37.54;  32.41
  0.11;   0.98;   0.04;   6.77; -33.26;  19.71
  0.12;   0.91;   0.01;   4.70;  -1.95; -28.38
  0.09;   0.95;   0.07;  12.08;   6.53; -23.07
  0.02;   0.82;   0.03;   9.40; -14.10; -45.72
 -0.17;   0.83;   0.04;  14.04; -16.60; -63.54
 -0.29;   0.87;   0.06;  11.78; -23.86; -51.51
 -0.36;   0.94;  -0.02;   6.77; -16.11; -41.08
 -0.44;   0.91;  -0.02;   8.61;  -5.43; -24.05
 -0.48;   0.92;  -0.01;   2.50;   1.10; -20.87
 -0.52;   0.89;  -0.04;   6.77;  -4.39; -21.55
 -0.60;   0.86;  -0.01;   4.88;   0.06;  -8.73
 -0.65;   0.91;  -0.03;   1.77;  -3.48;  10.31
 -0.67;   0.99;  -0.07;  -2.14;  -0.55;  28.20
 -0.56;   0.99;   0.00;   0.79; -26.61;  37.11
 -0.42;   0.93;   0.01;  -2.44; -39.18;  58.72
 -0.27;   0.97;   0.07;  -8.18; -33.20;  63.23
 -0.20;   0.95;   0.09;  -5.25; -37.84;  56.58
 -0.06;   0.98;   0.04;  13.61; -26.98;  42.72
 -0.01;   1.01;   0.05;   8.12;  -1.95;  36.44
  0.05;   1.07;   0.11;  12.94;  -6.65;  42.60
  0.12;   1.06;   0.08;  10.99;  -3.42;  28.26
  0.16;   0.95;   0.03;   7.08; -21.79;  20.08
  0.11;   0.97;   0.02;   6.10; -22.64;  12.02
  0.12;   0.98;   0.01;   3.54; -21.61;   7.02
  0.08;   1.01;   0.03;   2.44;  -8.48;   6.41
  0.12;   1.00;   0.06;   2.08;  -1.77;   8.61
  0.12;   0.98;   0.07;   6.41; -16.85;   8.73
  0.10;   0.99;   0.06;   2.81; -10.25;   2.69
  0.10;   1.00;   0.07;   1.77;  -7.02;   4.27
  0.08;   0.99;   0.06;   4.46;  -5.55;   2.50
  0.09;   1.02;   0.06;   4.09;  -5.86;   2.75
  0.09;   0.99;   0.06;   5.25;  -9.95;   5.25
  0.08;   1.00;   0.06;   5.68; -10.25;   4.94
  0.08;   1.00;   0.07;   4.03;  -7.45;   3.78
  0.09;   0.99;   0.08;   5.80;  -8.91;   5.92
  0.08;   1.01;   0.05;   5.49; -11.11;   4.94
  0.09;   0.98;   0.07;   5.55; -11.96;   6.96
  0.09;   0.99;   0.07;   6.71;  -9.09;   2.62
  0.06;   1.00;   0.08;   5.80;  -6.84;   4.03
  0.07;   1.00;   0.07;   6.23; -13.06;   5.80
  0.06;   0.99;   0.06;   5.68; -12.94;   5.37
  0.06;   0.99;   0.06;   5.13;  -8.97;   4.82
  0.05;   1.00;   0.06;   5.43;  -7.26;   4.46
  0.06;   0.99;   0.08;   4.09;  -7.20;   5.80
  0.06;   1.00;   0.07;   3.85;  -8.18;   5.55
  0.04;   0.98;   0.07;   4.58;  -6.84;   4.09
  0.05;   1.01;   0.08;   4.52;  -7.08;   6.16
  0.05;   1.00;   0.08;   4.15;  -8.79;   6.65
  0.06;   1.00;   0.07;   4.70;  -8.42;   4.46
