  0.27;   0.98;  -0.04;   6.10; -12.82;   2.50
  0.28;   0.92;   0.00;   5.74;  -0.61;   3.05
  0.24;   0.99;  -0.01;   6.90;   6.29;  -7.69
  0.22;   0.96;   0.00;   6.35; -13.55;   3.05
  0.24;   0.97;  -0.02;   1.95; -11.54;   4.27
  0.24;   0.97;   0.04;   5.43;  -6.59;   2.32
  0.23;   0.97;   0.01;   5.92;  -6.04;   7.14
  0.23;   0.95;  -0.01;   6.10; -16.24;   3.17
  0.23;   0.94;  -0.01;   9.77; -14.40;  -4.88
  0.18;   0.94;  -0.01;   0.18;  -4.46; -20.75
  0.16;   0.89;  -0.00;  -8.73; -10.44; -30.40
  0.08;   0.87;   0.01;  -8.91;  -6.53; -48.65
 -0.07;   0.81;   0.08;  -1.04;  -3.72; -60.24
 -0.25;   0.79;   0.07;   3.23; -22.52; -61.65
 -0.34;   0.84;   0.16;  17.15; -11.54; -91.19
 -0.50;   0.88;   0.06;  19.17; -18.49; -46.02
 -0.59;   0.95;  -0.02;  25.39;  18.43; -19.10
 -0.65;   0.90;  -0.06;  33.14;  26.18;  -6.41
 -0.69;   0.89;  -0.13;  11.54; -28.32;  34.85
 -0.63;   0.93;  -0.19;  -0.49; -20.45;  45.96
 -0.51;   1.00;  -0.13;  -0.61; -12.76;  44.49
 -0.36;   1.03;  -0.13;  -2.87;  -5.68;  39.06
 -0.22;   1.03;  -0.09;   5.80;   0.37;  38.88
 -0.15;   0.89;  -0.07;   1.28;  -6.53;  60.91
 -0.07;   1.06;  -0.05;  -8.06;  10.93;  36.25
 -0.04;   0.98;  -0.01;  -9.77;   4.33;  42.72
  0.05;   0.94;  -0.03;  -5.68;   3.11;  49.99
  0.11;   0.94;  -0.00;   6.35; -17.03;  27.28
  0.14;   0.96;  -0.06;  16.97; -28.99;  11.17
  0.12;   0.98;  -0.01;   4.58; -14.04;  24.84
  0.17;   0.96;  -0.06; -11.11;  -7.51;  17.58
  0.15;   0.97;   0.03;   1.34; -19.10;  10.62
  0.19;   0.95;   0.03;   8.12; -17.94;   2.62
  0.14;   0.97;  -0.05;  -4.09; -18.49;  -4.03
  0.13;   0.98;  -0.07;   8.48;  -7.51;  -7.63
  0.08;   0.98;  -0.04;  13.92;   1.28;  -1.46
  0.08;   0.99;  -0.03;  12.63;  -3.72;  -6.77
  0.05;   0.99;  -0.04;   4.70; -13.98;  -4.27
  0.02;   0.99;  -0.06;   1.89;  -8.18;  -1.28
  0.01;   1.00;  -0.03;   4.52;  -7.14;  -1.65
  0.01;   1.01;  -0.04;   5.00;  -8.85;   0.18
  0.01;   0.98;  -0.04;   6.23; -14.95;   1.28
 -0.02;   0.99;  -0.05;   6.10; -10.56;   3.85
 -0.01;   1.01;  -0.05;   6.90;  -9.22;   5.13
 -0.03;   0.97;  -0.07;   7.69; -10.01;   6.35
 -0.01;   0.98;  -0.06;   6.04;  -8.36;   4.88
 -0.01;   0.98;  -0.07;   5.00; -11.96;   7.32
 -0.00;   0.99;  -0.07;   6.53; -11.05;   7.69
  0.00;   0.97;  -0.06;   5.62;  -9.22;   5.80
 -0.02;   0.99;  -0.06;   5.62;  -7.69;   5.25
