  0.47;   0.82;  -0.08;  -1.65;  20.81;  24.66
  0.41;   0.89;  -0.17; -11.11; -57.25;  19.71
  0.33;   0.95;  -0.14; -18.07;  -4.70; -10.86
  0.35;   0.91;   0.00;   3.30;   4.64;  14.28
  0.18;   1.00;   0.22; -20.81;  53.34; -11.84
  0.32;   0.88;  -0.00;  -5.80;  11.66;   4.46
  0.32;   0.99;   0.06;  19.04; -27.16; -10.99
  0.26;   0.92;   0.10;   2.93;  -9.58;  14.71
  0.36;   0.92;   0.01;   4.33; -12.51;  14.10
  0.38;   0.91;   0.02;   3.85; -14.77;   7.26
  0.36;   0.94;   0.02;   6.96; -11.47;   8.54
  0.37;   0.89;  -0.01;   5.25;  -6.35;   7.02
  0.41;   0.93;  -0.01;  -0.37;  -2.69;  -7.93
  0.34;   0.95;   0.01;   1.71;  -3.30;  -3.97
  0.32;   0.93;  -0.00;   5.74;  -9.77;   0.92
  0.32;   0.94;   0.00;   2.01;  -6.65;   0.67
  0.29;   0.94;   0.03;   2.44;  -1.46;   1.46
  0.33;   0.93;  -0.00;   8.30; -11.41;   0.61
  0.31;   0.86;   0.02;   5.55;  -8.73;  -8.73
  0.28;   0.83;   0.03;   4.09;  -9.52; -30.76
  0.16;   0.79;   0.06;  10.31;  -8.54; -64.03
 -0.04;   0.95;  -0.03;  26.25;  16.17; -89.48
 -0.19;   1.01;  -0.02;  13.49;   1.40; -52.98
 -0.17;   0.88;  -0.06;  22.58; -19.90; -43.21
 -0.28;   0.86;  -0.00;  24.48;  -4.21; -49.38
 -0.38;   1.05;  -0.24;  10.38;   9.46; -36.01
 -0.46;   0.90;  -0.15;   5.25; -46.63;  18.68
 -0.50;   0.99;  -0.09;  23.32;  13.73;  28.63
 -0.47;   1.02;  -0.20;   7.87;  10.44;  39.25
 -0.34;   1.16;  -0.24;   3.97;  16.66;  50.84
 -0.21;   0.99;  -0.15;  -5.74;   6.59;  64.51
 -0.02;   1.01;  -0.10; -26.43;  14.28;  73.55
  0.09;   0.86;  -0.01; -13.31;  34.24;  37.90
  0.22;   0.92;  -0.02; -25.94; -32.71;  46.88
  0.29;   1.03;   0.02;  -7.45; -46.88;   9.46
  0.23;   0.91;  -0.03;   3.60; -37.96;   8.67
  0.24;   0.95;  -0.00;  10.25; -18.98;  24.96
  0.20;   0.95;   0.01;  10.74;   1.89;   1.83
  0.18;   0.98;  -0.07;  11.17;   8.42; -14.22
  0.16;   0.98;   0.10;  20.02;   6.77;   4.03
  0.11;   0.91;  -0.09;  18.68; -56.15;   0.67
  0.13;   1.04;  -0.09;  -0.55; -16.60;  -5.74
  0.08;   1.02;  -0.04;  -0.98;  -6.23;   4.52
  0.11;   0.97;  -0.07;   0.37; -12.82;  11.41
  0.10;   0.95;  -0.02;   3.66;  -6.41;  -3.11
  0.09;   0.99;  -0.04;   3.60;  -8.42;   1.28
  0.10;   0.98;  -0.04;   7.02;  -9.58;   6.53
  0.11;   0.97;  -0.01;   4.46;  -5.86;   3.85
  0.09;   0.99;  -0.03;   5.13;  -9.22;   5.25
  0.08;   0.99;  -0.03;   4.21; -11.23;   4.52
