  0.29;   0.94;   0.03;   7.63;   0.55;  10.07
  0.31;   0.94;  -0.00;   9.89; -22.16;   7.14
  0.30;   0.98;  -0.05;  -0.24; -21.42;   0.67
  0.29;   0.96;  -0.00;   2.75;  -9.83;   3.05
  0.28;   0.93;   0.00;   4.39; -15.62;   6.96
  0.27;   0.95;  -0.00;   0.73; -14.65;   7.57
  0.29;   0.95;   0.00;   2.99; -11.41;   5.80
  0.28;   0.96;  -0.02;   3.48;  -7.63;   6.23
  0.30;   0.96;   0.01;   1.28;  -7.81;   4.46
  0.29;   0.94;   0.02;   4.58;  -6.59;   3.05
  0.28;   0.95;   0.03;   5.13; -10.56;  -0.12
  0.27;   0.94;   0.02;   6.23; -10.31;  -5.19
  0.25;   0.94;  -0.00;   5.98;  -8.54; -16.05
  0.21;   0.92;   0.00;   9.16;  -9.22; -28.87
  0.12;   0.95;   0.00;  10.38;  -8.06; -42.60
  0.02;   0.90;  -0.02;  11.35;  -5.98; -41.20
 -0.07;   0.90;   0.03;  11.17;   0.85; -50.54
 -0.20;   0.84;  -0.01;  16.42; -12.02; -47.36
 -0.27;   0.88;  -0.03;  17.94; -10.80; -63.35
 -0.43;   0.89;  -0.09;  11.90;  -6.71; -53.83
 -0.47;   0.88;  -0.09;   9.46; -14.89; -37.96
 -0.56;   0.86;  -0.06;   9.22; -18.43; -28.69
 -0.59;   0.81;  -0.08;  10.56; -21.36; -20.32
 -0.66;   0.82;  -0.12;  13.98;  -7.63;  -9.09
 -0.69;   0.77;  -0.13;  15.20;  -2.62;   0.98
 -0.68;   0.79;  -0.13;   9.64;  -2.56;   5.62
 -0.64;   0.74;  -0.14;   7.69; -12.88;  17.27
 -0.68;   0.78;  -0.16;   4.70; -16.05;  20.75
 -0.73;   0.88;  -0.17;  -5.68;  -7.14;  32.10
 -0.65;   0.97;  -0.13;  -4.58; -10.19;  53.34
 -0.46;   0.97;  -0.12;  -0.37;  -3.42;  57.43
 -0.33;   0.91;  -0.08;  -3.85;  -6.04;  68.12
 -0.21;   0.86;  -0.07;  -5.74;  -3.66;  66.71
 -0.12;   0.96;  -0.06;  -6.84;   4.27;  52.31
 -0.03;   1.02;  -0.04;  -5.98;  -7.93;  50.48
  0.07;   0.93;  -0.02;   2.62; -17.09;  39.43
  0.14;   0.94;  -0.02;  12.33; -11.96;  25.94
  0.11;   0.99;  -0.01;   4.27;  -2.62;  25.21
  0.20;   0.99;   0.01;  -1.46; -11.41;  22.71
  0.19;   0.94;  -0.01;   3.85;  -9.46;  11.05
  0.16;   0.97;  -0.01;   5.13;  -5.37;   3.36
  0.16;   0.98;  -0.00;   6.35;  -9.28;   2.08
  0.13;   0.96;  -0.01;   4.58; -10.86;   4.03
  0.12;   0.98;  -0.01;   4.64; -10.13;   3.30
  0.11;   0.97;   0.01;   5.74;  -8.54;   1.71
  0.10;   0.99;  -0.02;   5.55; -10.19;   3.30
  0.11;   0.98;  -0.02;   4.94; -12.02;   3.78
  0.11;   0.98;  -0.02;   5.55; -10.86;   4.52
  0.10;   0.99;  -0.03;   6.04;  -9.03;   3.36
  0.08;   0.99;  -0.03;   5.07;  -8.73;   4.46
