  0.22;   0.96;  -0.19;  12.33; -10.07;   4.15
  0.21;   0.95;  -0.23;  -0.31;  -6.59;  16.05
  0.23;   0.94;  -0.21; -11.54; -14.22;  10.56
  0.19;   0.95;  -0.12; -12.76;  30.58;  12.21
  0.21;   0.95;  -0.12;  -4.94;  -3.36;  19.96
  0.23;   0.94;  -0.10;   3.85;  -7.08;   1.46
  0.23;   0.96;  -0.10;   5.62; -11.05;   1.28
  0.18;   0.94;  -0.10;   5.80; -22.95;   2.93
  0.21;   0.95;  -0.11;   0.79; -32.10;   6.53
  0.21;   0.96;  -0.12;  10.74; -20.14;  -2.01
  0.19;   0.94;  -0.13;   5.98; -16.17;   8.85
  0.19;   0.96;  -0.15;   7.14; -11.35;   0.85
  0.17;   0.95;  -0.14;   7.02;  -9.16;   1.46
  0.16;   0.95;  -0.14;   6.16;  -9.58;   4.03
  0.16;   0.96;  -0.14;   5.80;  -2.99;   3.48
  0.17;   0.95;  -0.13;   7.02;  -8.48;   4.64
  0.17;   0.95;  -0.16;   4.15;  -5.92;   7.20
  0.16;   0.94;  -0.14;   5.80;  -8.79;  -0.37
  0.18;   0.94;  -0.15;   6.59; -10.13;   1.10
  0.15;   0.96;  -0.15;   6.90; -11.54;   2.08
  0.17;   0.95;  -0.15;   7.81; -11.60;   1.16
  0.16;   0.94;  -0.15;   8.97; -11.96; -10.50
  0.15;   0.93;  -0.15;  11.41; -16.30; -17.70
  0.14;   0.93;  -0.15;  20.75; -14.28; -43.70
  0.03;   0.91;  -0.17;  19.84; -29.30; -43.27
 -0.21;   1.38;  -0.33;  26.18; -13.43; -62.01
 -0.48;   1.14;  -0.39;  -4.76; -20.57;  11.72
 -0.36;   1.10;  -0.32;  -4.09;  -3.30;  27.47
 -0.24;   0.95;  -0.23; -13.67;  -4.33;  50.48
 -0.07;   0.87;  -0.19; -29.54;   5.13;  76.35
  0.02;   0.86;  -0.13;  -8.36;  20.14;  62.99
  0.08;   0.87;  -0.07;  -5.19;  18.43;  49.13
  0.15;   0.62;   0.01; -13.06; -18.07;  71.35
  0.31;   0.82;  -0.06;   4.39; -14.53;  24.84
  0.32;   0.87;  -0.05;  10.62;  -5.74;   0.67
  0.32;   0.91;  -0.05;  -0.92;  -3.85;  15.81
  0.40;   0.93;  -0.03;   2.44;   1.83;   7.81
  0.40;   0.93;  -0.00;   3.17;  -7.57;   9.03
  0.37;   0.90;  -0.03;   3.17;  -9.89;   9.46
  0.37;   0.89;  -0.05;   3.97; -11.47;   8.36
  0.37;   0.92;  -0.03;   6.35; -12.08;   2.81
  0.37;   0.93;  -0.06;   1.46; -11.35;   5.68
  0.40;   0.91;  -0.03;   2.69; -14.28;   6.10
  0.38;   0.92;  -0.05;   3.30; -16.91;   7.63
  0.36;   0.88;  -0.02;   6.23;  -6.96;   6.59
  0.37;   0.91;  -0.04;   7.93;  -2.81;   1.34
  0.35;   0.92;  -0.03;   5.37;  -8.91;   3.66
  0.36;   0.91;  -0.06;   5.55; -16.05;   5.31
  0.36;   0.92;  -0.06;   6.23; -10.07;   5.43
  0.35;   0.90;  -0.04;   6.41; -10.93;   4.46
