  0.15;   0.97;  -0.17;  11.23; -20.14;  21.48
  0.18;   0.91;  -0.21;   3.23; -11.23;  21.73
  0.20;   0.94;  -0.24; -10.74;  -1.28;   6.16
  0.18;   0.97;  -0.20;  -7.69; -25.45;  19.35
  0.16;   0.94;  -0.23;   1.22; -13.37;   3.66
  0.14;   0.91;  -0.20;   3.05; -18.55;  10.50
  0.14;   0.94;  -0.19;   4.15; -12.39;   3.17
  0.14;   0.96;  -0.21;   6.04; -13.43;   2.81
  0.13;   0.95;  -0.24;   4.52; -15.26;   5.74
  0.14;   0.94;  -0.21;   5.00; -13.98;   4.82
  0.14;   0.94;  -0.22;   4.39; -10.50;   6.71
  0.12;   0.94;  -0.21;   4.76;  -7.93;   3.30
  0.14;   0.94;  -0.22;   3.30;  -0.67;   1.77
  0.13;   0.94;  -0.19;   3.23;   8.91;  -1.89
  0.12;   0.94;  -0.18;   5.68;  -4.76;  -1.34
  0.12;   0.94;  -0.20;   7.93;  -9.64;  -4.70
  0.11;   0.94;  -0.19;   7.26; -14.47;  -8.18
  0.09;   0.93;  -0.20;   9.09; -21.36;  -8.85
  0.07;   0.93;  -0.22;   9.58; -17.15; -17.21
  0.00;   0.95;  -0.22;  14.10; -14.04; -35.52
 -0.10;   0.90;  -0.26;  12.15; -31.80; -24.84
 -0.17;   0.96;  -0.31;  24.84; -26.67; -34.18
 -0.32;   1.06;  -0.32;  23.13; -39.61; -29.36
 -0.43;   0.99;  -0.32;  21.42; -46.51;  -9.52
 -0.47;   0.93;  -0.38;  16.36;  -1.28;  -1.65
 -0.46;   0.97;  -0.38;   6.10;  -1.28;   7.69
 -0.42;   0.96;  -0.34;  -1.34;  -7.02;  35.10
 -0.35;   0.90;  -0.44;  -2.08;  29.91;  54.69
 -0.17;   0.89;  -0.28;  -7.69;   9.09;  52.67
 -0.08;   0.87;  -0.28; -16.36;  12.15;  71.53
  0.06;   0.80;  -0.20; -10.74;   4.21;  70.43
  0.19;   0.76;  -0.20;  -5.00;   7.57;  58.90
  0.26;   0.82;  -0.23;  -2.62;  -8.06;  41.44
  0.26;   0.84;  -0.09;  11.05;   8.48;  15.38
  0.30;   0.88;  -0.20;   1.28;  10.31;  20.81
  0.35;   0.87;  -0.14;   4.64;   9.70;  30.09
  0.41;   0.85;  -0.17;  -1.65; -24.84;  30.46
  0.42;   0.86;  -0.16;   3.66; -26.86;  12.02
  0.42;   0.84;  -0.22;   1.04; -25.39;  12.63
  0.40;   0.84;  -0.21;   6.04; -13.67;   2.14
  0.40;   0.86;  -0.21;   3.78;  -5.49;   0.73
  0.40;   0.88;  -0.18;   1.28;  -9.52;   0.61
  0.41;   0.88;  -0.21;  -0.49; -14.95;   3.30
  0.37;   0.88;  -0.19;   2.99; -12.21;   1.89
  0.40;   0.89;  -0.19;   3.78; -10.50;   2.44
  0.40;   0.89;  -0.20;   1.77; -10.50;   4.33
  0.37;   0.86;  -0.18;   4.09;  -3.91;  -0.24
  0.37;   0.93;  -0.17;   2.93;  -5.00;   1.89
  0.35;   0.87;  -0.17;   1.53;  -9.16;   8.42
  0.36;   0.89;  -0.17;   5.37;  -7.32;   2.75
