  0.13;   0.94;  -0.06;  -4.88;  -8.30;   9.95
  0.14;   0.95;  -0.11;  -6.41; -10.86;   4.39
  0.13;   0.99;  -0.07; -14.53; -25.39;  -0.85
  0.11;   0.99;  -0.05;   5.49; -32.10;  13.00
  0.11;   0.98;  -0.05;   3.66; -26.79;  12.45
  0.10;   0.99;  -0.06;  -0.37; -23.62;   6.84
  0.10;   0.98;  -0.04;  -1.89; -16.48;   7.26
  0.12;   0.98;  -0.06;   3.48;  -4.52;   1.46
  0.10;   1.00;  -0.02;   5.07;  -6.71;   1.53
  0.08;   0.96;  -0.01;   4.09;  -5.98;   5.31
  0.10;   0.99;  -0.05;   5.19;  -7.14;   5.07
  0.10;   0.98;  -0.04;   4.27;  -8.97;   6.71
  0.09;   0.98;  -0.02;   7.14; -16.91;   7.20
  0.10;   1.00;  -0.07;   6.53; -11.17;   3.78
  0.09;   0.99;  -0.05;   7.57; -14.77;   6.90
  0.08;   0.99;  -0.05;   7.08; -14.47;   7.45
  0.09;   0.98;  -0.06;   6.47;  -8.42;   4.15
  0.08;   0.98;  -0.05;   3.97;  -6.10;   5.31
  0.11;   0.99;  -0.07;   4.58;  -3.78;   2.69
  0.09;   0.98;  -0.07;   4.88;  -6.59;   3.66
  0.07;   0.98;  -0.03;   5.62;  -6.65;  -0.24
  0.09;   0.95;  -0.01;   4.21;  -6.41; -12.76
  0.12;   0.95;  -0.07;  10.56; -13.37; -31.86
  0.06;   1.01;  -0.06;  11.90; -12.88; -52.31
 -0.06;   1.19;  -0.09;   8.91; -27.04; -53.34
 -0.35;   1.17;  -0.08;  10.80; -27.53;  -3.48
 -0.42;   1.00;  -0.15;  -2.26; -26.79;  12.51
 -0.37;   1.06;  -0.11;   3.91;  -5.68;  14.04
 -0.29;   1.05;  -0.05;   1.40;   0.79;  43.58
 -0.20;   1.00;  -0.06;  -1.95;   0.12;  58.29
 -0.09;   0.92;  -0.03;  -0.12;  -0.85;  59.45
  0.06;   0.81;  -0.01;   3.11;  -0.31;  51.39
  0.12;   0.74;  -0.02;   8.30; -22.03;  66.16
  0.22;   0.78;  -0.04;   3.72; -13.06;  46.14
  0.26;   0.90;  -0.04;   4.88;  -6.71;  21.12
  0.28;   0.91;  -0.05;   6.35;  -8.67;  11.54
  0.30;   0.90;  -0.04;   7.02;  -5.86;  11.05
  0.33;   0.93;  -0.04;   4.09;   0.00;   5.43
  0.32;   0.93;  -0.05;   8.97;   0.00;   2.38
  0.31;   0.96;  -0.03;   5.74;  -4.76;   2.75
  0.28;   0.92;  -0.04;   2.75; -11.35;   1.46
  0.29;   0.93;  -0.06;   3.54;  -9.52;   1.95
  0.29;   0.95;  -0.02;   3.36; -12.02;   6.53
  0.31;   0.94;  -0.06;   2.87; -11.90;   6.29
  0.29;   0.95;  -0.03;   2.93; -15.50;   5.92
  0.29;   0.93;  -0.03;   1.83; -15.20;   7.69
  0.29;   0.94;  -0.03;   1.65; -14.59;   4.94
  0.29;   0.94;  -0.05;   2.56; -14.34;   5.80
  0.29;   0.94;  -0.04;   3.72; -14.40;   6.16
  0.27;   0.94;  -0.07;   7.14; -17.09;   6.47
