  0.21;   0.94;  -0.18;  27.34; -20.39;   9.95
  0.24;   0.97;  -0.20;   8.48; -15.93;  10.31
  0.23;   0.92;  -0.20;  -6.77; -82.46;  12.45
  0.18;   0.97;  -0.16; -15.44; -11.35;   5.25
  0.18;   0.94;  -0.16;  11.35; -19.90;  -7.81
  0.16;   0.97;  -0.19;   5.07; -44.31;  11.17
  0.15;   0.95;  -0.18;  -1.71; -22.83;  15.69
  0.15;   0.94;  -0.19;   4.21; -12.21;   4.03
  0.16;   0.92;  -0.12;   5.68;  -4.15;   2.08
  0.15;   0.96;  -0.19;   4.70; -15.14;   4.58
  0.16;   0.98;  -0.21;   5.98; -15.01;   2.44
  0.13;   0.95;  -0.20;   5.92; -15.99;   4.70
  0.12;   0.96;  -0.19;   6.59; -14.34;   5.00
  0.14;   0.95;  -0.21;   6.84; -10.56;   6.10
  0.11;   0.94;  -0.17;   5.43;  -9.03;   9.16
  0.14;   0.95;  -0.19;   6.59;  -8.42;   2.75
  0.15;   0.95;  -0.20;   5.74; -12.02;   4.82
  0.12;   0.94;  -0.18;   6.10; -11.35;  -1.46
  0.14;   0.94;  -0.20;   8.30; -12.02;  -6.10
  0.10;   0.97;  -0.20;   9.34; -14.04; -10.25
  0.10;   0.93;  -0.19;  12.08; -12.94; -15.26
  0.06;   0.89;  -0.21;  18.55; -19.53; -23.68
 -0.02;   0.92;  -0.25;  25.70; -16.42; -44.37
 -0.15;   1.01;  -0.29;  20.02;  13.00; -73.73
 -0.37;   0.98;  -0.31;  20.39; -34.00; -44.62
 -0.49;   0.91;  -0.40;   9.83; -18.55; -34.00
 -0.54;   0.88;  -0.40;  -3.30; -11.90;  -1.77
 -0.50;   0.84;  -0.34;   0.92; -15.87;   2.93
 -0.49;   0.82;  -0.35;  -9.83; -10.56;  23.01
 -0.43;   0.88;  -0.25;  -4.03;  -4.39;  33.75
 -0.36;   0.90;  -0.29;  -9.16;  14.53;  37.66
 -0.22;   0.89;  -0.28; -33.20;  72.02;  32.47
 -0.19;   0.86;  -0.20; -25.57;  19.04;  44.92
 -0.12;   0.89;  -0.14; -21.55;  -1.77;  56.88
  0.02;   0.89;  -0.15; -18.80;   1.89;  61.71
  0.10;   0.84;  -0.05; -26.37;  27.28;  51.76
  0.18;   0.92;  -0.02; -13.73;  -6.35;  41.20
  0.24;   0.92;  -0.02; -11.23; -23.38;  39.12
  0.32;   0.89;   0.01;  -4.58; -10.99;  35.10
  0.35;   0.88;   0.05;   0.00;  12.51;  18.19
  0.35;   0.90;   0.07;   3.42; -14.83;   7.87
  0.36;   0.92;   0.00;   3.30; -29.54;   3.72
  0.37;   0.99;   0.02;   7.20;   0.18;   3.66
  0.35;   0.91;   0.02;   6.59;  -7.81;   8.12
  0.38;   0.95;   0.04;   7.87;  -9.64;   1.28
  0.34;   0.92;   0.01;   2.08; -18.31;   7.39
  0.34;   0.92;   0.01;   4.52; -12.15;   5.19
  0.36;   0.92;   0.02;   3.30; -20.02;   9.64
  0.35;   0.92;   0.02;   4.39; -15.69;   6.53
  0.35;   0.92;   0.01;   4.21; -10.07;   4.64
