  0.16;   0.92;  -0.11;  18.13;   7.63;   4.82
  0.19;   0.98;  -0.22;   9.46; -22.16;  14.89
  0.18;   0.93;  -0.20; -16.05; -28.08;   5.37
  0.15;   0.98;  -0.18;  -8.48;   0.67;   5.74
  0.16;   0.97;  -0.15;   4.03; -10.74;   2.87
  0.15;   0.96;  -0.14;   4.82; -12.76;   3.48
  0.16;   0.96;  -0.15;   1.16; -14.40;   1.83
  0.13;   0.98;  -0.13;   4.46;  -6.96;   5.62
  0.15;   0.98;  -0.14;   6.35;  -2.01;   1.16
  0.14;   0.95;  -0.14;   4.15;   1.53;   3.85
  0.12;   0.95;  -0.12;   4.88;  -5.49;   6.77
  0.14;   0.97;  -0.14;   6.77; -10.07;   6.04
  0.15;   0.97;  -0.13;   7.08; -11.47;   7.51
  0.14;   0.95;  -0.16;   5.13; -13.12;   7.69
  0.13;   0.96;  -0.13;   6.71; -12.51;   7.02
  0.13;   0.95;  -0.16;   4.76;  -6.10;   4.82
  0.14;   0.95;  -0.13;   5.62;  -8.54;   2.87
  0.13;   0.96;  -0.14;   6.41;  -6.71;   4.88
  0.13;   0.97;  -0.15;   5.37; -10.80;   7.14
  0.15;   0.97;  -0.15;   6.41; -14.47;   3.54
  0.14;   0.98;  -0.16;   6.71; -15.20;   4.15
  0.16;   0.95;  -0.16;   5.92; -15.38;   5.80
  0.16;   0.95;  -0.15;  11.23;  -6.96; -13.43
  0.17;   0.92;  -0.14;   1.65;  -6.84; -40.22
  0.10;   0.97;  -0.10;  18.13; -31.01; -49.26
 -0.02;   1.05;  -0.19;   9.03; -46.94; -34.85
 -0.25;   1.25;  -0.20;  -3.36; -49.87; -22.71
 -0.45;   1.06;  -0.23;  22.03; -14.34;  -7.26
 -0.40;   1.08;  -0.25;   0.12; -13.85;  11.35
 -0.29;   0.98;  -0.19;  -3.42;   2.62;  36.13
 -0.22;   0.93;  -0.14;  -4.94;  16.30;  63.29
 -0.09;   0.91;  -0.13;  -4.94;  22.83;  63.96
  0.03;   0.83;  -0.10; -10.62;  16.85;  61.16
  0.12;   0.80;  -0.06;  -9.70;   7.93;  59.94
  0.25;   0.83;  -0.08;  -7.63;  -3.17;  49.44
  0.26;   0.82;  -0.03;  -3.23;  -4.52;  25.09
  0.33;   0.90;  -0.01;  -5.98;   2.26;  25.21
  0.39;   0.86;  -0.00;  -2.62;  -0.61;  23.93
  0.43;   0.89;   0.02;   1.04;   1.83;  10.56
  0.44;   0.92;   0.03;   4.21; -14.40;   5.25
  0.41;   0.93;   0.00;  -2.87; -18.62;   6.90
  0.39;   0.92;   0.03;   7.39;  -2.38;   4.70
  0.39;   0.90;   0.03;  11.41;   8.00;   2.75
  0.40;   0.90;   0.06;   9.28;  -7.02;  -3.97
  0.36;   0.91;   0.01;   5.07; -16.05;  -5.31
  0.34;   0.93;   0.01;   6.59;  -6.65;  -5.43
  0.35;   0.97;   0.03;   7.87;  -6.23;   0.61
  0.35;   0.92;   0.02;   3.05; -15.26;   6.41
  0.34;   0.93;  -0.00;   4.76; -11.29;   3.72
  0.33;   0.93;   0.02;   6.23;  -6.65;   2.32
