  0.14;   0.95;  -0.20;  20.14;  -3.23;  20.57
  0.16;   0.93;  -0.25;  17.52; -23.74;  15.38
  0.15;   0.94;  -0.26; -12.76; -32.29;  26.73
  0.16;   0.97;  -0.22; -16.30; -12.63;  26.61
  0.16;   0.92;  -0.17;  -1.34; -20.02;   7.63
  0.15;   0.96;  -0.16;   2.93;  -8.54;   3.91
  0.16;   0.96;  -0.17;   4.09; -12.76;   8.48
  0.14;   0.95;  -0.14;   4.46; -14.04;   7.26
  0.16;   0.96;  -0.16;   4.03; -11.96;   6.04
  0.17;   0.94;  -0.15;   3.85; -10.25;   5.43
  0.18;   0.98;  -0.18;   3.05;  -1.65;   0.49
  0.18;   0.93;  -0.15;   2.44;   0.98;  -1.95
  0.18;   0.94;  -0.13;   4.94;  -1.10; -11.84
  0.22;   0.94;  -0.14;   8.18;  -2.01; -22.46
  0.18;   0.96;  -0.12;  18.01; -14.40; -35.83
  0.10;   1.13;  -0.19;  21.97; -25.94; -26.73
 -0.11;   1.15;  -0.23;  12.33; -18.62;   8.79
 -0.22;   1.10;  -0.26;  -1.95; -11.41;   7.32
 -0.21;   1.20;  -0.34;   2.62; -14.59;  -0.67
 -0.11;   1.07;  -0.27;   3.54;  -5.74;  35.40
 -0.08;   0.88;  -0.19;  -4.46;   6.10;  61.83
  0.02;   0.80;  -0.15; -13.55;  17.21;  59.14
  0.12;   0.71;  -0.01; -12.15;  10.56;  60.18
  0.25;   0.73;  -0.04;   1.53;   1.77;  38.76
  0.33;   0.87;  -0.09;   2.62;  -4.27;  28.50
  0.34;   0.85;  -0.06;  -2.62;  -5.86;  22.34
  0.36;   0.90;  -0.06;  -5.92;  -0.67;  15.69
  0.37;   0.87;  -0.06;   2.26;  16.60;   4.82
  0.42;   0.93;  -0.01;   6.53;   3.54;   4.82
  0.40;   0.90;  -0.00;  -1.16;  -4.64;   7.26
  0.40;   0.89;   0.01;   1.77;  -7.26;   0.37
  0.39;   0.93;   0.02;   4.94; -12.08;   1.95
  0.41;   0.92;   0.01;   3.54; -17.27;   8.24
  0.39;   0.91;   0.00;   0.06;  -8.67;   3.97
  0.39;   0.90;   0.04;   0.06;  -6.59;   0.24
  0.39;   0.93;   0.03;   3.66; -10.31;   3.72
  0.39;   0.92;   0.02;   2.56; -12.88;  11.78
  0.39;   0.90;   0.02;   5.86; -12.39;   8.61
  0.40;   0.91;   0.03;   7.81;  -8.73;   4.76
  0.41;   0.93;   0.01;   4.94;  -6.71;   5.07
  0.41;   0.90;   0.01;   5.68;  -5.37;   4.46
  0.39;   0.92;   0.01;   6.10;  -5.80;   4.46
  0.38;   0.92;   0.03;   6.04;  -9.83;   5.80
  0.38;   0.91;   0.02;   5.49; -10.68;   4.52
  0.37;   0.93;   0.01;   5.92; -13.31;   3.36
  0.37;   0.91;   0.02;   3.54;  -6.41;   5.19
  0.38;   0.90;   0.00;   4.46;  -8.42;   4.03
  0.37;   0.91;   0.01;   4.27; -13.49;   4.58
  0.38;   0.92;   0.02;   7.14; -22.83;   3.05
  0.36;   0.91;  -0.01;   8.67; -19.84;   6.59
